Condition,RedToyReward,YellowToyReward,LearnC,LearnR,TeachC,TeachR,DiscoverC,DiscoverR,ExploreProb,TeacherReward,Decision
Matched_Rewards,5,5,1,0,0,0,1,0,1,Constant,YellowToy
Matched_Rewards,5,5,0,1,0,0,0,1,1,Constant,Either
Matched_Rewards,5,5,1,1,0,0,1,1,1,Constant,YellowToy
Inverted_Rewards,5,50,0,0,0,0,0,0,0.5,Constant,Either
Inverted_Rewards,5,50,1,0,0,0,1,0,0.5,Constant,YellowToy
Inverted_Rewards,5,50,0,1,0,0,0,1,0.5,Constant,YellowToy
Inverted_Rewards,5,50,1,1,0,0,1,1,0.5,Constant,YellowToy
Inverted_Rewards,5,50,0,0,0,0,0,0,1,Constant,Either
Inverted_Rewards,5,50,1,0,0,0,1,0,1,Constant,YellowToy
Inverted_Rewards,5,50,0,1,0,0,0,1,1,Constant,Either
Inverted_Rewards,5,50,1,1,0,0,1,1,1,Constant,YellowToy
